Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
0.0010820600145777129,7.498331325405872e-4,9.005622875102656e-4,0.0018073801566333785,0.0011878624918303295,0.9405508470890477,0.04927902760852966,0.0038231346258299362,5.230715164186922e-4,9.62210770822786e-5
0.9767756285376763,0.0028311165105418135,0.005721740471524301,2.0574073185506696e-4,0.005873096066642347,0.0020107186882528405,3.298989553741093e-4,0.0018729370151134113,0.002472645113377535,0.0019064779096423054
0.014232143916210685,0.006876372352545193,1.1780518100923131e-4,0.0026921703345573495,0.017930918308417542,0.28809525179712386,0.002410137955599974,0.22570210406382618,0.045597344685669075,0.39634575140504086
0.06261584299647446,0.009271541671727534,0.010936627398046479,0.03929490962902188,0.2733148651518184,0.2023366405777325,0.020333034037801692,0.36520667047632843,0.0034825339154682567,0.013207334145580231
0.07121357303906596,0.086964031668524025,0.04710937945965214,0.08174399824776088,0.049849172759927805,0.5930038554628809,0.04901624599600886,0.019665959911365126,0.0011950699348596608,2.3871351995472727e-4
0.0018149689452190431,0.003175307734595227,0.021835578748071745,0.0036727478570222306,0.04856022544912158,0.009552546539349505,0.9078144408564588,0.001049288540223526,0.002349376040491558,1.7551928944598808e-4
0.10897237574080951,0.005394700259838922,1.3385710679862772e-4,0.0013811639033646178,0.004572523931133211,0.013154713547564477,3.368144628140324e-4,0.7926248002795457,0.010500504270490617,0.06292854649764013
0.020158373362423296,0.4687467429632726,0.010744754384794669,0.050053769740101374,0.1274226177590874,0.15384628367761136,0.09079450297489142,0.07529682695229288,0.0019109221557394068,0.0010252060297851798
0.008984727138099545,0.0024268773628418104,0.0015569611907757545,0.008117223004134956,0.008490164552244807,0.9367226992003653,0.007175974384382019,0.023918496777989563,0.0010457366514142845,0.0015611397377517772
7.36806798850091e-4,0.006079030991857161,4.303898464105269e-6,4.304202255903142e-6,0.002158337668989526,3.0293836514369104e-6,2.0021324767449557e-5,0.0054851865458156535,0.6290226341362001,0.3564863450491486
